0	1	0	2
1	3	2	2
2	5	5	2
3	8	7	2
4	11	10	2
5	14	13	3
6	17	17	3
7	21	20	3
8	25	25	4
9	30	29	4
10	34	34	4
11	39	39	4
12	44	43	4
13	48	48	4
14	53	53	4
15	58	58	4
16	62	63	4
17	67	67	4
18	71	71	4
19	75	75	4
20	79	79	4
21	83	83	3
22	87	87	3
23	91	91	4
24	94	95	3
25	97	97	2
26	97	98	0
27	98	98	0
28	98	98	0
29	97	98	0
30	97	98	0
31	97	98	0
32	97	98	0
33	97	98	0
34	97	98	0
35	97	98	0
36	97	98	0
37	97	98	0
38	97	99	0
39	97	99	0
40	97	99	0
41	97	99	0
42	98	100	1
43	101	102	2
44	104	106	3
45	108	109	3
46	111	112	3
47	114	116	3
48	118	119	3
49	121	123	3
50	124	126	3
51	128	129	3
52	131	132	3
53	134	136	3
54	138	139	3
55	141	142	3
56	144	146	3
57	147	149	2
58	150	152	2
59	153	155	3
60	156	158	2
61	159	160	2
62	161	162	2
63	162	163	0
64	162	164	0
65	162	164	0
66	162	164	0
67	162	164	0
68	162	164	0
69	162	164	0
70	162	164	0
71	162	164	0
72	162	165	0
73	162	165	0
74	162	165	0
75	162	165	0
76	163	166	1
77	165	168	2
78	168	171	2
79	171	174	2
80	174	177	3
81	177	180	3
82	180	183	2
83	182	185	2
84	183	186	0
85	183	186	0
86	184	187	0
87	183	187	0
88	183	187	0
89	183	187	0
90	183	187	0
91	183	187	0
92	183	187	0
93	183	187	0
94	183	187	0
95	183	187	0
96	183	187	0
97	184	187	0
98	184	187	0
99	184	187	0
100	185	188	1
101	186	190	1
102	189	192	2
103	191	195	2
104	194	197	2
105	197	200	2
106	200	203	2
107	202	206	2
108	205	208	2
109	208	211	2
110	210	214	2
111	212	216	1
112	213	216	0
113	213	217	0
114	213	217	0
115	213	217	0
116	214	218	0
117	215	219	1
118	218	222	3
119	222	226	3
120	226	230	3
121	230	234	3
122	233	237	3
123	236	240	3
124	239	243	2
125	240	244	1
126	240	244	0
127	240	245	0
128	240	245	0
129	240	245	0
130	240	245	0
131	240	245	0
132	240	245	0
133	241	246	0
134	243	248	2
135	246	250	2
136	248	253	2
137	250	254	1
138	251	256	1
139	253	257	1
140	254	259	1
141	256	261	1
142	258	262	1
143	259	264	1
144	261	266	2
145	264	268	2
146	265	270	1
147	266	270	0
148	266	270	0
149	266	271	0
150	266	271	0
151	266	271	0
152	266	271	0
153	266	271	0
154	266	271	0
155	266	271	0
156	266	271	0
157	265	271	0
158	265	271	0
159	266	272	0
160	266	272	0
161	269	275	2
162	271	277	2
163	274	280	2
164	277	283	2
165	280	286	2
166	283	289	3
167	286	292	3
168	290	296	3
169	294	300	3
170	297	303	3
171	301	307	3
172	304	310	3
173	307	313	2
174	308	314	1
175	310	316	1
176	312	318	2
177	315	321	3
178	319	325	3
179	323	329	3
180	327	333	4
181	332	338	5
182	337	344	5
183	343	349	5
184	348	355	5
185	353	360	4
186	356	363	3
187	359	365	2
188	360	367	1
189	361	367	0
190	362	368	0
191	362	370	1
192	362	372	1
193	364	374	1
194	365	377	2
195	367	380	3
196	369	384	3
197	371	389	4
198	374	394	4
199	377	400	6
200	380	408	7
