218	126
126	161
126	95
161	243
243	153
153	158
158	252
252	209
209	132
132	149
149	212
212	250
212	112
250	160
160	178
160	137
178	207
207	123
123	104
104	79
79	126
95	156
156	106
106	212
112	160
137	151
118	123
123	138
138	115
138	99
115	71
71	105
105	79
79	98
98	138
99	100
100	84
100	81
84	83
84	87
83	107
107	100
81	84
87	91
91	90
97	162
162	218
162	133
218	162
133	105
105	119
119	207
207	209
207	151
209	180
180	82
82	174
174	134
174	207
134	142
134	102
142	134
102	202
202	174
