244	108
108	292
292	131
131	197
197	133
133	205
205	129
129	151
151	155
155	146
146	139
146	71
139	206
206	143
143	127
127	126
126	141
141	149
149	90
90	137
137	146
71	73
73	157
157	145
145	144
144	124
124	78
78	50
50	70
133	62
62	158
158	150
150	164
164	77
77	55
55	52
52	67
67	72
72	140
140	82
82	96
96	193
193	282
30	50
30	52
50	19
19	55
19	42
19	17
55	20
20	20
20	44
20	18
20	20
20	18
44	60
60	30
52	28
28	37
37	22
22	56
56	18
18	18
18	20
18	61
18	61
18	17
18	17
18	39
61	20
61	19
61	18
42	19
17	17
17	18
17	18
17	32
32	61
